ContractID,ContractType,Department,VendorID,ContractValue,PaymentTerms,Payment_Method,TransactionDate,IsFraud
457,Maintenance,Bridge and Highway,v5,80483.26,Net 60,PayPal,2023-08-02,true
458,Construction,Transportation,v4,48512.69,Net 45,Bank Transfer,2023-10-27,false
459,Supply,Port,v2,57483.79,Net 30,Credit Card,2023-09-29,true
460,Supply,Bridge and Highway,v3,31598.89,Net 30,Credit Card,2023-05-30,true
461,Construction,Transportation,v2,47689.52,Net 60,PayPal,2023-08-06,false
462,Services,Transportation,v2,11535.95,Net 60,Credit Card,2023-10-04,false
463,Services,Port,v4,79572.08,Net 30,Credit Card,2023-09-13,true
464,Supply,Bridge and Highway,v1,15541.21,Net 45,Credit Card,2023-06-09,false
465,Maintenance,Airport,v2,23228.17,Net 30,Bank Transfer,2022-12-21,false
466,Supply,Transportation,v5,51441.55,Net 45,Credit Card,2023-05-20,false
467,Maintenance,Airport,v5,36149.07,Net 45,Bank Transfer,2023-10-10,true
468,Maintenance,Port,v1,85459.92,Net 30,Bank Transfer,2023-09-29,false
469,Supply,Public Works,v2,53671.82,Net 30,Credit Card,2023-10-19,false
470,Supply,Public Works,v4,98190.27,Net 60,Credit Card,2023-08-06,false
471,Services,Bridge and Highway,v4,80999.88,Net 60,Bank Transfer,2023-05-24,true
472,Maintenance,Engineering,v3,37748.19,Net 30,PayPal,2023-07-06,true
473,Supply,Engineering,v5,36783.25,Net 60,Credit Card,2023-05-05,true
474,Services,Engineering,v1,42358.3,Net 60,Credit Card,2023-03-27,false
475,Maintenance,Airport,v2,65401.87,Net 45,Credit Card,2023-07-08,false
476,Services,Airport,v5,67626.77,Net 45,PayPal,2022-11-19,false
477,Services,Public Works,v4,55649.52,Net 45,PayPal,2023-01-30,false
478,Supply,Public Works,v2,41800.55,Net 45,Bank Transfer,2023-03-16,false
479,Supply,Engineering,v3,21978.57,Net 30,Bank Transfer,2022-11-11,true
480,Services,Port,v2,49553.8,Net 60,PayPal,2023-05-27,false
481,Construction,Bridge and Highway,v5,96734.89,Net 45,PayPal,2022-11-02,true
482,Supply,Port,v1,86772.25,Net 30,PayPal,2023-05-29,false
483,Supply,Airport,v5,98361.08,Net 30,Credit Card,2022-12-30,false
484,Construction,Transportation,v4,41412.68,Net 30,PayPal,2023-06-30,true
485,Services,Port,v5,62425.38,Net 30,Credit Card,2023-07-12,false
486,Construction,Public Works,v3,68621.02,Net 60,Credit Card,2023-08-18,true
487,Services,Bridge and Highway,v5,27561.08,Net 45,PayPal,2023-03-19,true
488,Services,Port,v3,59877.34,Net 45,Bank Transfer,2022-11-04,false
489,Services,Airport,v5,56959.86,Net 30,PayPal,2023-01-03,true
490,Construction,Airport,v5,59558.49,Net 30,Credit Card,2023-10-07,false
491,Services,Transportation,v3,39763.9,Net 30,Credit Card,2023-02-04,true
492,Construction,Port,v5,55527.42,Net 45,PayPal,2023-09-14,true
493,Maintenance,Airport,v4,59754.46,Net 45,Credit Card,2023-08-26,true
494,Construction,Engineering,v3,36597.67,Net 45,Credit Card,2022-11-13,false
495,Services,Bridge and Highway,v2,22160.71,Net 30,PayPal,2023-02-25,false
496,Supply,Engineering,v4,20273.21,Net 30,PayPal,2022-12-09,true
497,Services,Transportation,v2,20087.72,Net 30,Bank Transfer,2022-12-24,false
498,Supply,Airport,v2,53960.08,Net 45,Bank Transfer,2023-07-08,false
499,Supply,Transportation,v3,82823.83,Net 60,PayPal,2023-05-02,false
500,Maintenance,Airport,v2,21893.33,Net 45,PayPal,2022-12-29,false
501,Supply,Transportation,v3,45883.75,Net 45,PayPal,2023-02-17,true
502,Supply,Port,v4,16476.34,Net 45,Credit Card,2023-01-06,false
503,Maintenance,Engineering,v5,24474.31,Net 45,PayPal,2023-09-03,true
504,Maintenance,Public Works,v4,36119.57,Net 30,Bank Transfer,2023-03-13,true
505,Construction,Public Works,v1,64779.73,Net 45,Credit Card,2023-04-14,false
506,Maintenance,Engineering,v2,37319.38,Net 60,PayPal,2022-11-29,true
507,Services,Transportation,v5,14651.11,Net 45,PayPal,2023-03-27,false
508,Services,Airport,v5,60701.19,Net 45,Credit Card,2023-02-14,true
509,Maintenance,Engineering,v2,26168.21,Net 45,PayPal,2023-09-02,true
510,Services,Airport,v1,92181.96,Net 60,PayPal,2023-01-17,false
511,Supply,Engineering,v4,25083.95,Net 30,Bank Transfer,2023-01-08,false
512,Construction,Bridge and Highway,v1,19201.33,Net 30,Bank Transfer,2023-08-17,false
513,Services,Transportation,v2,40272.93,Net 45,PayPal,2023-07-02,true
514,Services,Engineering,v3,65711.45,Net 45,Bank Transfer,2023-05-09,false
515,Maintenance,Transportation,v3,68563.47,Net 30,Bank Transfer,2023-09-17,false
516,Services,Public Works,v5,45820.25,Net 60,Bank Transfer,2023-01-26,true
517,Supply,Engineering,v3,27318.69,Net 60,Bank Transfer,2023-02-21,true
518,Construction,Transportation,v2,90415.77,Net 45,Bank Transfer,2023-07-21,false
519,Maintenance,Engineering,v4,20248.05,Net 45,Bank Transfer,2022-11-04,true
520,Supply,Bridge and Highway,v5,95513.26,Net 45,Bank Transfer,2023-10-08,true
521,Maintenance,Public Works,v3,31912.72,Net 45,Credit Card,2023-03-27,false
522,Maintenance,Port,v5,86167.11,Net 30,Credit Card,2023-02-17,false
523,Construction,Engineering,v2,94844.7,Net 30,Credit Card,2023-04-27,true
524,Maintenance,Airport,v5,30949.76,Net 30,Credit Card,2023-05-14,false
525,Construction,Airport,v5,41467.8,Net 45,PayPal,2022-12-01,false
526,Services,Engineering,v2,88775.21,Net 30,PayPal,2023-07-07,false
527,Maintenance,Transportation,v4,11512.2,Net 60,Bank Transfer,2023-02-06,false
528,Construction,Bridge and Highway,v3,97803.97,Net 30,PayPal,2023-07-10,false
529,Construction,Engineering,v3,79000.12,Net 45,PayPal,2023-02-13,true
530,Supply,Bridge and Highway,v4,31796.56,Net 30,Credit Card,2023-09-21,true
531,Construction,Port,v5,25393.96,Net 45,PayPal,2023-01-01,false
532,Maintenance,Port,v2,39730.17,Net 60,Credit Card,2023-10-29,false
533,Maintenance,Engineering,v1,82526.31,Net 45,Credit Card,2023-08-05,false
534,Services,Bridge and Highway,v1,50051.58,Net 30,Credit Card,2023-01-24,false
535,Construction,Transportation,v4,26845.0,Net 60,PayPal,2023-04-10,true
536,Supply,Public Works,v4,81294.53,Net 60,Bank Transfer,2023-06-28,false
537,Services,Public Works,v3,71781.95,Net 30,Bank Transfer,2023-08-06,true
538,Supply,Airport,v5,25879.86,Net 45,PayPal,2023-03-24,false
539,Construction,Airport,v5,64506.86,Net 30,Credit Card,2023-09-18,false
540,Maintenance,Airport,v5,24240.3,Net 45,Bank Transfer,2023-10-21,true
541,Services,Engineering,v5,78186.58,Net 45,PayPal,2023-01-04,false
542,Maintenance,Engineering,v3,77236.92,Net 45,Credit Card,2023-02-04,true
543,Supply,Public Works,v1,84821.69,Net 60,Credit Card,2023-03-18,true
544,Supply,Transportation,v2,47050.68,Net 45,Bank Transfer,2023-01-21,true
545,Construction,Airport,v5,76714.68,Net 45,Credit Card,2023-04-02,true
546,Construction,Port,v5,27531.23,Net 60,PayPal,2023-03-14,false
547,Maintenance,Bridge and Highway,v4,67682.4,Net 30,Credit Card,2023-09-19,false
548,Services,Port,v4,84655.69,Net 30,Credit Card,2023-02-17,false
549,Services,Transportation,v4,54142.97,Net 45,Credit Card,2023-06-30,true
550,Supply,Engineering,v2,41214.9,Net 30,Credit Card,2023-05-17,true
551,Supply,Port,v5,64623.29,Net 45,PayPal,2023-09-19,true
552,Services,Transportation,v2,81283.84,Net 45,Credit Card,2023-03-07,false
553,Maintenance,Port,v5,96284.27,Net 60,Bank Transfer,2023-01-08,true
554,Supply,Transportation,v4,58627.61,Net 60,Bank Transfer,2023-08-12,true
555,Services,Airport,v3,82653.25,Net 45,Bank Transfer,2023-01-02,true
556,Construction,Bridge and Highway,v3,72891.41,Net 60,Credit Card,2023-04-27,true
557,Maintenance,Bridge and Highway,v5,53200.26,Net 45,PayPal,2023-07-03,true
558,Maintenance,Transportation,v3,75560.81,Net 30,PayPal,2023-08-11,false
559,Maintenance,Public Works,v2,88575.62,Net 45,Bank Transfer,2023-01-22,true
560,Maintenance,Airport,v4,60656.91,Net 30,PayPal,2023-01-08,true
561,Construction,Airport,v1,76734.25,Net 60,PayPal,2023-07-18,false
562,Maintenance,Public Works,v5,37946.34,Net 30,PayPal,2023-02-19,true
563,Maintenance,Engineering,v2,33089.13,Net 30,Bank Transfer,2023-09-13,false
564,Services,Airport,v2,39882.34,Net 60,Credit Card,2023-01-06,true
565,Maintenance,Bridge and Highway,v1,69169.97,Net 45,Bank Transfer,2023-08-15,false
566,Supply,Bridge and Highway,v1,46589.14,Net 30,Bank Transfer,2023-04-15,true
567,Services,Airport,v5,30874.97,Net 45,PayPal,2023-07-30,true
568,Maintenance,Transportation,v5,18110.12,Net 60,Credit Card,2023-01-30,false
569,Maintenance,Port,v3,55551.06,Net 60,Bank Transfer,2023-09-12,true
570,Construction,Bridge and Highway,v4,72662.64,Net 30,Bank Transfer,2023-05-15,true
571,Construction,Engineering,v4,34082.33,Net 60,Bank Transfer,2022-11-07,false
572,Construction,Port,v1,30570.72,Net 45,Credit Card,2023-04-23,false
573,Supply,Bridge and Highway,v1,90887.01,Net 45,PayPal,2023-04-09,true
574,Supply,Transportation,v3,75291.51,Net 60,PayPal,2023-04-25,true
575,Maintenance,Engineering,v5,74571.64,Net 30,Bank Transfer,2023-08-22,false
576,Supply,Bridge and Highway,v1,90634.05,Net 60,Bank Transfer,2022-12-15,false
577,Construction,Transportation,v5,34979.82,Net 30,Bank Transfer,2022-11-07,true
578,Construction,Engineering,v3,88988.21,Net 30,PayPal,2023-10-20,false
579,Services,Airport,v4,27752.49,Net 60,Credit Card,2023-01-20,false
580,Services,Public Works,v2,36749.73,Net 60,PayPal,2023-02-14,true
581,Services,Port,v3,18859.93,Net 60,Credit Card,2023-08-09,false
582,Supply,Engineering,v2,75697.03,Net 30,Bank Transfer,2023-10-12,false
583,Services,Airport,v3,85494.7,Net 45,Bank Transfer,2023-07-21,false
584,Construction,Engineering,v5,95425.05,Net 45,Credit Card,2023-08-04,true
585,Maintenance,Bridge and Highway,v1,97170.42,Net 60,Bank Transfer,2022-12-05,true
586,Supply,Port,v3,28852.77,Net 60,Bank Transfer,2023-04-03,true
587,Construction,Bridge and Highway,v5,13564.98,Net 60,Credit Card,2023-01-18,true
588,Supply,Transportation,v4,80637.55,Net 45,Bank Transfer,2023-02-15,false
589,Supply,Transportation,v3,86445.17,Net 30,PayPal,2023-01-09,false
590,Supply,Airport,v3,20932.21,Net 45,Bank Transfer,2023-09-08,true
591,Supply,Engineering,v3,40395.64,Net 45,Bank Transfer,2023-06-23,true
592,Services,Transportation,v3,61353.29,Net 30,Credit Card,2023-04-30,false
593,Supply,Airport,v1,70964.7,Net 45,PayPal,2023-02-28,true
594,Construction,Airport,v5,67595.51,Net 60,PayPal,2023-06-02,true
595,Construction,Engineering,v5,80760.45,Net 45,PayPal,2023-04-10,true
596,Services,Bridge and Highway,v5,11027.88,Net 45,Credit Card,2023-02-20,false
597,Maintenance,Engineering,v2,90381.28,Net 60,Credit Card,2023-09-26,false
598,Supply,Port,v2,13179.85,Net 45,Bank Transfer,2023-04-01,false
599,Supply,Bridge and Highway,v4,51612.33,Net 45,PayPal,2023-01-30,true
600,Supply,Port,v4,78545.4,Net 30,Bank Transfer,2023-06-15,true
601,Maintenance,Port,v3,95680.01,Net 30,Bank Transfer,2022-11-23,true
602,Supply,Public Works,v4,82665.71,Net 45,PayPal,2023-06-28,true
603,Construction,Public Works,v3,19425.44,Net 45,Credit Card,2022-12-05,false
604,Construction,Bridge and Highway,v4,95888.75,Net 60,PayPal,2023-08-22,false
605,Supply,Public Works,v5,30042.74,Net 30,Bank Transfer,2023-04-19,true
606,Supply,Airport,v4,33032.2,Net 45,PayPal,2023-01-20,true
607,Supply,Engineering,v1,68929.31,Net 30,PayPal,2023-06-19,false
608,Maintenance,Engineering,v2,58872.53,Net 60,PayPal,2023-06-28,false
609,Supply,Transportation,v1,97688.55,Net 45,Bank Transfer,2023-09-21,true
610,Services,Bridge and Highway,v2,33001.22,Net 30,Bank Transfer,2023-04-15,true
611,Maintenance,Airport,v2,82784.84,Net 30,Bank Transfer,2023-10-05,true
612,Services,Engineering,v1,48687.45,Net 45,Bank Transfer,2022-11-19,true
613,Services,Bridge and Highway,v3,76496.68,Net 30,Credit Card,2023-07-08,true
614,Construction,Transportation,v2,11399.38,Net 30,Bank Transfer,2023-04-15,false
615,Construction,Bridge and Highway,v5,92368.67,Net 30,Credit Card,2023-06-22,true
616,Supply,Port,v3,32607.64,Net 30,Credit Card,2023-06-06,false
617,Construction,Transportation,v1,16273.9,Net 45,PayPal,2023-02-08,false
618,Maintenance,Bridge and Highway,v2,45664.38,Net 30,Credit Card,2023-07-29,false
619,Supply,Engineering,v2,82718.98,Net 60,PayPal,2022-11-30,false
620,Services,Airport,v2,34282.83,Net 30,Bank Transfer,2023-05-27,true
621,Supply,Public Works,v5,39361.97,Net 45,Bank Transfer,2023-09-25,false
622,Maintenance,Bridge and Highway,v1,71081.95,Net 30,Credit Card,2023-04-23,true
623,Services,Bridge and Highway,v2,87123.3,Net 60,Credit Card,2023-05-25,true
624,Services,Engineering,v3,78319.57,Net 30,PayPal,2023-09-24,true
625,Services,Transportation,v4,65722.67,Net 30,PayPal,2022-11-27,true
626,Construction,Transportation,v2,54567.42,Net 30,PayPal,2023-05-24,true
627,Supply,Transportation,v4,33452.64,Net 45,Bank Transfer,2023-01-10,false
628,Maintenance,Engineering,v2,28312.97,Net 30,Bank Transfer,2023-10-22,true
629,Construction,Public Works,v3,11424.89,Net 60,Bank Transfer,2023-05-21,true
630,Services,Bridge and Highway,v1,97968.67,Net 45,PayPal,2022-12-30,false
631,Services,Public Works,v2,42816.21,Net 30,Bank Transfer,2022-11-16,true
632,Supply,Port,v3,36581.48,Net 60,PayPal,2023-05-25,false
633,Supply,Public Works,v3,91577.33,Net 60,Bank Transfer,2023-03-07,false
634,Maintenance,Engineering,v5,84635.49,Net 60,Credit Card,2022-12-20,false
635,Maintenance,Port,v4,67418.98,Net 45,PayPal,2023-07-01,true
636,Maintenance,Public Works,v5,53303.77,Net 30,Credit Card,2023-06-23,false
637,Maintenance,Public Works,v4,48971.15,Net 60,PayPal,2022-11-28,true
638,Maintenance,Port,v5,21260.04,Net 45,Bank Transfer,2023-02-13,true
639,Services,Port,v2,16381.12,Net 45,PayPal,2023-10-18,false
640,Maintenance,Transportation,v2,92098.77,Net 45,Bank Transfer,2023-04-03,false
641,Construction,Bridge and Highway,v5,69945.75,Net 45,Bank Transfer,2023-06-21,false
642,Supply,Transportation,v1,64297.83,Net 30,Credit Card,2023-01-09,true
643,Supply,Port,v2,20628.63,Net 45,Bank Transfer,2023-04-09,false
644,Services,Public Works,v1,28878.01,Net 30,PayPal,2022-12-12,true
645,Maintenance,Transportation,v5,14397.95,Net 60,Bank Transfer,2022-12-01,true
646,Construction,Bridge and Highway,v2,61895.29,Net 30,Bank Transfer,2023-09-21,false
647,Construction,Engineering,v4,78585.75,Net 30,Credit Card,2023-09-22,true
648,Supply,Port,v2,93522.15,Net 30,PayPal,2023-02-26,false
649,Maintenance,Transportation,v3,66880.47,Net 30,Bank Transfer,2023-02-04,false
650,Construction,Port,v2,37125.99,Net 30,Credit Card,2022-12-10,false
651,Maintenance,Port,v2,81376.01,Net 30,Credit Card,2023-10-14,false
652,Supply,Public Works,v4,74278.09,Net 30,PayPal,2023-07-07,false
653,Services,Public Works,v1,69322.05,Net 30,PayPal,2023-10-29,false
654,Maintenance,Transportation,v5,88871.19,Net 60,Credit Card,2023-10-18,false
655,Supply,Public Works,v2,28411.53,Net 45,Bank Transfer,2022-12-30,true
656,Supply,Engineering,v3,64045.47,Net 45,PayPal,2023-03-03,false
657,Construction,Port,v2,86350.55,Net 60,Bank Transfer,2022-11-09,true
658,Services,Airport,v1,43026.51,Net 30,Credit Card,2023-03-12,false
659,Construction,Public Works,v3,89901.13,Net 30,PayPal,2023-04-13,true
660,Construction,Bridge and Highway,v2,89413.76,Net 30,Credit Card,2023-06-13,true
661,Services,Engineering,v3,63064.89,Net 60,Bank Transfer,2022-11-28,false
662,Services,Airport,v3,59944.99,Net 60,Credit Card,2023-04-26,true
663,Supply,Bridge and Highway,v5,10897.32,Net 45,PayPal,2023-05-08,true
664,Construction,Public Works,v1,89130.89,Net 60,Credit Card,2023-08-29,false
665,Services,Public Works,v1,73704.52,Net 30,Bank Transfer,2023-03-24,false
666,Maintenance,Airport,v1,44361.69,Net 60,Credit Card,2023-10-02,true
667,Maintenance,Port,v2,65301.86,Net 45,Bank Transfer,2023-02-23,false
668,Maintenance,Bridge and Highway,v3,17371.73,Net 60,Credit Card,2023-02-03,false
669,Maintenance,Airport,v4,83372.53,Net 30,Bank Transfer,2023-05-19,false
670,Services,Engineering,v5,77754.29,Net 45,Credit Card,2023-05-17,false
671,Construction,Engineering,v3,26790.46,Net 45,PayPal,2023-01-25,true
672,Services,Transportation,v1,37303.05,Net 60,Credit Card,2023-05-27,false
673,Maintenance,Engineering,v2,58425.85,Net 60,Credit Card,2023-03-19,false
674,Services,Airport,v5,44957.78,Net 30,Credit Card,2022-12-31,true
675,Construction,Public Works,v3,47252.78,Net 30,Credit Card,2023-03-22,true
676,Supply,Airport,v3,24599.48,Net 60,Credit Card,2023-04-15,false
677,Construction,Bridge and Highway,v5,30859.22,Net 45,Bank Transfer,2023-02-20,false
678,Construction,Bridge and Highway,v5,78607.19,Net 30,Bank Transfer,2022-12-14,false
679,Services,Public Works,v5,66785.54,Net 60,PayPal,2023-03-26,true
680,Maintenance,Bridge and Highway,v2,67899.59,Net 60,Bank Transfer,2023-06-09,false
681,Services,Public Works,v4,14984.09,Net 60,Bank Transfer,2023-08-29,true
682,Maintenance,Transportation,v3,86003.25,Net 60,PayPal,2023-01-14,true
683,Services,Transportation,v2,95028.85,Net 45,Bank Transfer,2023-08-04,true
684,Supply,Engineering,v5,79954.38,Net 30,PayPal,2023-03-31,true
685,Construction,Airport,v1,18677.6,Net 45,Credit Card,2022-10-30,false
686,Maintenance,Transportation,v2,24278.82,Net 45,Credit Card,2023-05-13,true
687,Construction,Bridge and Highway,v3,19169.96,Net 45,Bank Transfer,2023-09-08,false
688,Supply,Port,v5,41178.24,Net 30,PayPal,2023-05-07,true
689,Supply,Port,v1,70171.84,Net 60,Bank Transfer,2023-10-28,false
690,Maintenance,Bridge and Highway,v2,74383.2,Net 45,Credit Card,2023-09-22,false
691,Supply,Transportation,v4,43630.51,Net 60,Credit Card,2023-06-24,false
692,Supply,Public Works,v3,96803.85,Net 30,Bank Transfer,2023-05-19,false
693,Maintenance,Port,v5,92700.56,Net 30,Credit Card,2023-01-12,true
694,Services,Transportation,v5,68752.39,Net 30,Bank Transfer,2023-02-18,true
695,Supply,Airport,v1,78190.83,Net 60,PayPal,2022-11-16,false
696,Construction,Public Works,v2,48358.7,Net 60,Bank Transfer,2023-01-25,true
697,Construction,Engineering,v3,73777.67,Net 60,PayPal,2023-02-20,false
698,Services,Bridge and Highway,v3,85737.6,Net 30,Bank Transfer,2023-04-22,true
699,Maintenance,Engineering,v5,89912.57,Net 60,Bank Transfer,2023-01-02,false
700,Maintenance,Transportation,v3,83703.43,Net 60,PayPal,2023-05-06,true
701,Maintenance,Transportation,v5,92378.61,Net 30,PayPal,2023-03-26,true
702,Maintenance,Bridge and Highway,v4,71769.0,Net 30,Bank Transfer,2023-09-30,false
703,Construction,Engineering,v2,23369.97,Net 60,PayPal,2022-11-26,false
704,Construction,Public Works,v3,28721.22,Net 60,PayPal,2022-11-03,false
705,Construction,Bridge and Highway,v3,17689.74,Net 30,PayPal,2023-09-01,false
706,Supply,Public Works,v1,36757.62,Net 60,Credit Card,2023-05-02,false
707,Supply,Transportation,v4,91542.79,Net 30,Bank Transfer,2023-10-18,false
708,Maintenance,Bridge and Highway,v1,76570.51,Net 60,Bank Transfer,2023-09-18,true
709,Maintenance,Transportation,v5,84811.94,Net 45,PayPal,2022-11-03,false
710,Supply,Public Works,v4,71221.23,Net 60,Bank Transfer,2022-12-12,false
711,Supply,Transportation,v2,51970.88,Net 60,Credit Card,2023-04-28,false
712,Construction,Transportation,v3,61989.04,Net 30,PayPal,2023-10-15,false
713,Services,Transportation,v2,29395.85,Net 30,PayPal,2023-04-05,true
714,Services,Bridge and Highway,v3,72583.46,Net 60,Bank Transfer,2023-01-09,true
715,Services,Airport,v2,37786.01,Net 30,PayPal,2023-03-13,true
716,Maintenance,Port,v3,19479.39,Net 60,Bank Transfer,2023-10-12,false
717,Services,Airport,v5,59009.48,Net 30,PayPal,2023-08-10,true
718,Maintenance,Port,v5,46660.64,Net 60,Credit Card,2023-09-02,true
719,Supply,Transportation,v2,97258.36,Net 30,PayPal,2023-02-01,true
720,Supply,Airport,v4,27631.14,Net 60,PayPal,2023-05-31,false
721,Services,Transportation,v5,37806.81,Net 45,PayPal,2022-11-29,false
722,Construction,Airport,v2,69231.64,Net 30,Credit Card,2023-01-16,false
723,Maintenance,Public Works,v3,42853.23,Net 45,Credit Card,2023-06-17,true
724,Construction,Airport,v3,16996.62,Net 30,Credit Card,2023-05-26,true
725,Supply,Port,v5,27073.07,Net 60,Bank Transfer,2023-06-14,true
726,Services,Engineering,v3,31265.32,Net 45,Credit Card,2023-01-31,true
